period_number,start_time,end_time,active_users,idle_users,users_with_requests,requests_completed,requests_launched,requests_completed_new,requests_completed_prior,requests_in_progress,requests_in_progress_new,requests_in_progress_prior,requests_per_second,input_tokens_per_second,output_tokens_per_second,ttft_avg,ttft_p50,ttft_p95,ttft_p99,avg_cache_hit_rate,working_set_blocks,users_added,users_completed,total_request_time,idle_time_pct,new_tokens_ingested,ttft_headroom_pct,rate_limited_users,rate_limit_events,admission_blocked_events,dispatch_delay_avg,dispatch_delay_max,in_flight_prefilling,in_flight_decoding
46,1775077269.3359997,1775077299.3359997,52,12,3,26,1,1,25,52,30,22,0.8666666666666667,9579.233333333334,255.66666666666666,4.202434301376343,2.9590015411376953,6.522225451469421,6.838956465721131,0.9993316997104033,149266,1,0,69.69483208656311,96.37006082882483,192,57.975656986236565,0,0,0,0.02951551252795804,0.14259552955627441,8,44
47,1775077299.3359997,1775077329.3359997,59,6,13,39,8,8,31,59,38,21,1.3,44998.03333333333,374.3666666666667,9.636853823295006,8.14068078994751,16.969905138015747,17.548568201065063,0.9961585886370103,151717,1,0,308.4233820438385,84.18341630544418,5184,3.631461767049941,0,0,0,0.019854504129161007,0.09931159019470215,14,45
48,1775077329.3359997,1775077359.3359997,53,11,19,51,8,8,43,53,37,16,1.7,64136.066666666666,555.4333333333333,8.958500284897653,8.566643953323364,11.392649221420287,11.70448447227478,0.9912496672877296,152554,0,0,420.3316738605499,78.10772531976302,16832,10.41499715102347,0,0,0,15.104799111684164,678.9772045612335,11,42
49,1775077359.3359997,1775077389.3359997,48,15,14,47,9,8,39,48,34,14,1.5666666666666667,52043.066666666666,472.46666666666664,6.903405413908117,7.963746070861816,10.723194599151611,10.929880237579345,0.9935624077415122,153061,0,0,308.9488801956177,83.65349840234828,10048,30.96594586091883,0,0,0,0.016011714935302734,0.09905290603637695,4,44
50,1775077389.3359997,1775077419.3359997,52,13,15,47,15,15,32,52,36,16,1.5666666666666667,62456.86666666667,536.7666666666667,5.171470579348113,5.924694061279297,7.569187235832214,7.903927435874939,0.9958311976764053,155939,3,0,324.80575013160706,83.34329486504579,7808,48.28529420651887,0,0,0,0.020860008164948107,0.23529314994812012,8,44
51,1775077419.3359997,1775077449.3359997,61,8,21,56,22,22,34,61,42,19,1.8666666666666667,80781.4,529.9333333333333,6.990520622049059,5.138729929924011,12.393462753295898,12.636040785312652,0.9511544354625667,159758,4,0,457.62131094932556,77.89269029230312,118336,30.094793779509406,0,0,0,0.029834378510713577,0.4013333320617676,17,44
52,1775077449.3359997,1775077479.3359997,60,11,19,49,7,7,42,60,41,19,1.6333333333333333,62573.3,503.2,8.703546853292556,8.17579436302185,11.96852445602417,12.87101583480835,0.9868012687152553,163537,3,0,430.75821328163147,79.77660970508774,24768,12.964531467074442,0,0,0,0.01673362652460734,0.1845536231994629,16,44
53,1775077479.3359997,1775077509.3359997,55,14,22,56,14,14,42,55,37,18,1.8666666666666667,78379.8,568.7333333333333,7.620782036047715,8.52607011795044,11.787879228591919,12.775228142738342,0.9823290767010646,162038,0,0,482.2797477245331,76.70146146258294,41536,23.79217963952285,0,0,0,0.010519041464878963,0.08572912216186523,9,46
54,1775077509.3359997,1775077539.3359997,59,12,11,36,3,3,33,59,38,21,1.2,26773.2,494.5,7.860908963463523,6.85075569152832,12.08931851387024,12.090147256851196,0.9696293343961738,160264,2,0,240.68102359771729,88.70042142733722,24384,21.390910365364764,0,0,0,0.12749599814414977,2.202357530593872,12,47
55,1775077539.3359997,1775077569.3359997,65,8,4,31,1,1,30,65,36,29,1.0333333333333334,13677.3,306.6333333333333,9.226592898368835,10.033808708190918,10.942665719985962,11.046729021072387,0.9658293025432985,167397,2,0,121.24534606933594,94.4636828278842,14016,7.7340710163116455,0,0,0,0.01551727346471838,0.08675813674926758,19,46
56,1775077569.3359997,1775077599.3359997,65,7,1,25,0,0,25,65,25,40,0.8333333333333334,3303.4,269.3333333333333,13.063531398773193,13.063531398773193,13.063531398773193,13.063531398773193,1.0,169964,0,0,34.06679701805115,98.42283347138651,0,0.0,0,0,0,0.014022989273071289,0.07802486419677734,21,44
57,1775077599.3359997,1775077629.3359997,63,9,12,39,2,2,37,63,35,28,1.3,38244.5,456.8,22.617163121700287,24.62020778656006,28.65659575462341,29.307630643844604,0.9068080357142857,164131,0,0,441.0836672782898,79.57945984822732,106880,0.0,0,0,0,0.008028346139031488,0.08193397521972656,20,43
58,1775077629.3359997,1775077659.3359997,62,10,7,30,0,0,30,62,29,33,1.0,22554.066666666666,306.43333333333334,14.950536319187709,14.742490768432617,17.407233452796937,17.410693974494933,0.9198599678304475,163506,0,0,187.71473050117493,91.30950321753821,54208,0.0,0,0,0,0.021754955423289334,0.0975496768951416,18,44
